BHK,Rent,Size,Super Area,Carpet Area,Built Area,Mumbai,Chennai,Bangalore,Hyderabad,Delhi,Kolkata,Semi-Furnished,Unfurnished,Furnished,Bachelors/Family,Bachelors,Family,Bathroom
3,10.126631103850338,7.154615356913663,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,8.779557455883728,6.551080335043404,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3,9.95227771670556,7.1929342212158,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
1,10.126631103850338,5.926926025970411,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,11.002099841204238,7.3777589082278725,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3
2,9.392661928770137,6.684611727667927,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,8.987196820661973,6.620073206530356,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2
1,8.294049640102028,5.703782474656201,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,10.165851817003619,7.090076835776092,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
2,9.711115659888671,6.956545443151569,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2
2,10.596634733096073,6.476972362889683,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.392661928770137,6.802394763324311,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
3,10.126631103850338,7.495541943884256,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
1,8.612503371220562,6.214608098422191,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2,9.104979856318357,6.396929655216146,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.392661928770137,7.003065458786462,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,9.210340371976184,6.214608098422191,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,8.922658299524402,6.396929655216146,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,10.4341158035983,6.802394763324311,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,8.987196820661973,6.684611727667927,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,8.85366542803745,6.396929655216146,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2,9.210340371976184,7.170119543449628,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.903487552536127,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.433483923290392,7.1308988302963465,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
2,11.608235644774552,6.745236349484363,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.798127036878302,6.579251212010101,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,10.308952660644293,5.365976015021851,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4
2,9.104979856318357,5.298317366548036,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,10.126631103850338,6.551080335043404,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,8.748304912379623,5.703782474656201,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,11.982929094215963,6.9985096422506015,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,9.392661928770137,6.684611727667927,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,9.104979856318357,6.551080335043404,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
2,8.987196820661973,6.551080335043404,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.998797732340453,6.684611727667927,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1,8.85366542803745,4.248495242049359,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,9.210340371976184,6.684611727667927,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.472704636443673,4.248495242049359,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,10.308952660644293,6.194405391104672,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
2,9.047821442478408,6.1092475827643655,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.047821442478408,6.476972362889683,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2
1,8.987196820661973,6.620073206530356,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,10.915088464214607,6.620073206530356,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2,9.210340371976184,6.551080335043404,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
2,9.546812608597396,6.907755278982137,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.433483923290392,6.907755278982137,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.259130536145614,6.214608098422191,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
4,10.308952660644293,7.575584651557793,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4
1,10.126631103850338,6.016157159698354,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,9.305650551780507,6.856461984594587,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,9.998797732340453,6.907755278982137,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,10.373491181781864,6.131226489483141,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.798127036878302,6.802394763324311,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2
2,10.126631103850338,7.003065458786462,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
3,11.695247021764184,7.779048644925556,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,9.546812608597396,6.049733455231958,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
3,10.51867319162636,7.649692623711514,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
1,8.85366542803745,6.396929655216146,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.680344001221918,6.309918278226516,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.159047077588632,6.272877006546167,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.305650551780507,7.003065458786462,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.615805480084347,7.003065458786462,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
3,10.126631103850338,7.438383530044307,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3
3,9.680344001221918,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,8.85366542803745,4.0943445622221,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,9.903487552536127,7.069023426578259,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2
2,10.736396675471232,6.586171654854675,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,10.308952660644293,6.1092475827643655,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,10.308952660644293,6.396929655216146,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.852194258148577,6.684611727667927,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,9.680344001221918,7.313220387090301,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3
2,9.680344001221918,7.1308988302963465,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,8.779557455883728,5.783825182329737,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2,9.20029003612268,6.684611727667927,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
4,12.577636201962656,7.313220387090301,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,8.85366542803745,6.551080335043404,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,8.85366542803745,6.620073206530356,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,9.305650551780507,6.476972362889683,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.392661928770137,6.802394763324311,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,9.903487552536127,5.703782474656201,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2,10.126631103850338,7.0431599159883405,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
4,11.84939770159144,7.600902459542082,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4
2,10.4341158035983,6.154858094016418,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
2,9.615805480084347,6.684611727667927,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
2,12.100712129872347,6.907755278982137,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3
2,9.159047077588632,6.684611727667927,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.305650551780507,6.052089168924417,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,9.680344001221918,7.154615356913663,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.210340371976184,6.214608098422191,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,10.714462212209277,6.396929655216146,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,9.305650551780507,6.396929655216146,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,8.85366542803745,6.684611727667927,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,10.714417768752456,6.476972362889683,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,8.85366542803745,6.620073206530356,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1,9.472704636443673,6.214608098422191,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2
1,8.83927669058535,3.912023005428146,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2,9.546812608597396,6.684611727667927,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
3,10.308952660644293,7.003065458786462,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,9.903487552536127,6.907755278982137,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3,11.344506813345266,6.790097235513905,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,11.082142548877775,6.715383386334681,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
2,11.127262984158243,6.690842277418564,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,10.491274217438248,6.282266746896006,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,10.668955394675699,6.4425401664681985,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.433483923290392,6.745236349484363,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
2,10.126631103850338,6.956545443151569,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,9.259130536145614,6.684611727667927,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2
2,11.097410021008562,6.620073206530356,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
2,8.987196820661973,6.684611727667927,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,8.699514748210191,4.605170185988092,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,9.680344001221918,7.408530566894626,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,9.433483923290392,7.090076835776092,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.615805480084347,7.495541943884256,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,8.612503371220562,6.684611727667927,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,10.819778284410283,6.684611727667927,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.210340371976184,4.941642422609304,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,10.858998997563564,6.163314804034641,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,9.210340371976184,6.396929655216146,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.104979856318357,4.605170185988092,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
4,11.512925464970229,7.282073658093465,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4
4,10.645424897265505,7.90100705199242,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4
2,9.798127036878302,7.014814351275545,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
1,8.779557455883728,5.521460917862246,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,9.159047077588632,6.579251212010101,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,9.104979856318357,5.991464547107982,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2
2,8.987196820661973,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,10.46310334047155,5.0106352940962555,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3
1,10.126631103850338,6.008813185442595,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
1,9.047821442478408,6.214608098422191,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.159047077588632,5.991464547107982,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.392661928770137,6.396929655216146,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
3,12.100712129872347,7.3777589082278725,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
3,11.512925464970229,7.1308988302963465,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,9.852194258148577,7.024649030453636,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
2,8.85366542803745,6.396929655216146,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,9.104979856318357,6.684611727667927,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,9.104979856318357,6.214608098422191,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,10.596634733096073,6.620073206530356,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
2,10.404353745407546,6.551080335043404,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2
3,10.545341438708522,7.24422751560335,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,9.047821442478408,6.802394763324311,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2,8.85366542803745,6.907755278982137,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,9.740968623038354,6.907755278982137,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.740968623038354,6.214608098422191,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,8.922658299524402,7.003065458786462,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.740968623038354,7.090076835776092,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
2,10.757902880692196,6.493753839851686,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,8.987196820661973,6.214608098422191,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,9.581903928408666,7.009408932708637,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,10.043249494911286,6.040254711277414,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.998797732340453,7.047517221357296,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.903487552536127,6.887552571664617,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
2,9.305650551780507,4.499809670330265,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.546812608597396,6.396929655216146,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
1,8.006367567650246,4.382026634673881,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,10.714417768752456,6.856461984594587,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3
2,9.210340371976184,7.600902459542082,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.615805480084347,7.003065458786462,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
2,9.798127036878302,7.002155954403621,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
2,10.203592144986466,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
1,9.680344001221918,6.016157159698354,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,10.596634733096073,6.937314081223682,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1,9.615805480084347,6.1092475827643655,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2,9.392661928770137,6.716594773520978,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,10.46310334047155,6.194405391104672,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
3,11.082142548877775,7.600902459542082,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
2,9.047821442478408,6.551080335043404,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,10.968198289528557,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
2,9.798127036878302,7.090076835776092,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,10.87804719253426,5.937536205082426,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,9.259130536145614,6.551080335043404,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
2,9.210340371976184,7.090076835776092,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
2,10.596634733096073,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
2,9.210340371976184,6.396929655216146,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
3,11.77528972943772,7.1098794630722715,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3
2,9.798127036878302,6.951772164398911,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
2,9.210340371976184,7.090076835776092,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
2,9.259130536145614,6.551080335043404,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
3,10.819778284410283,7.365180126021013,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3
2,9.903487552536127,5.991464547107982,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,10.126631103850338,7.3777589082278725,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
2,10.714417768752456,6.565264970035361,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.104979856318357,6.551080335043404,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
2,8.987196820661973,6.396929655216146,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,10.571316925111784,6.620073206530356,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
2,9.472704636443673,6.366470447731438,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2
2,8.699514748210191,6.492239835020471,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
4,9.903487552536127,7.27931883541462,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4
1,8.517193191416238,6.214608098422191,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2,9.798127036878302,7.090076835776092,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.779557455883728,6.1092475827643655,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1,9.047821442478408,5.298317366548036,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,10.085809109330082,6.476972362889683,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
3,10.275051108968611,7.600902459542082,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3
3,9.798127036878302,7.313220387090301,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
3,12.301382825334498,7.346010209913293,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,9.472704636443673,7.138866999945524,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
2,9.159047077588632,7.162397497355718,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,9.392661928770137,6.396929655216146,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2,10.373491181781864,6.907755278982137,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,9.392661928770137,6.835184586147301,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2
1,8.85366542803745,5.991464547107982,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.51044496442652,7.098375638590786,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.852194258148577,6.684611727667927,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,9.680344001221918,7.003065458786462,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,10.596634733096073,7.025538314638521,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
2,9.546812608597396,6.835184586147301,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,8.85366542803745,6.1092475827643655,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2,10.126631103850338,7.090076835776092,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,11.156250521031495,7.495541943884256,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3
3,10.275051108968611,7.495541943884256,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3
1,9.740968623038354,5.768320995793772,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,8.85366542803745,6.1092475827643655,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,9.903487552536127,7.24422751560335,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
4,11.082142548877775,7.600902459542082,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3
2,10.46310334047155,7.090076835776092,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
6,12.542544882151386,8.411832675758411,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,5
2,9.615805480084347,7.064759027791802,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
4,12.345834587905333,7.331714969726466,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4
2,8.922658299524402,6.1092475827643655,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.615805480084347,7.313220387090301,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,10.46310334047155,6.551080335043404,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.047821442478408,6.214608098422191,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,9.615805480084347,7.600902459542082,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,10.043249494911286,6.956545443151569,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2
4,11.84939770159144,7.24422751560335,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
3,10.373491181781864,7.1308988302963465,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3
3,9.472704636443673,4.605170185988092,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,9.392661928770137,7.272398392570047,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,9.998797732340453,7.1308988302963465,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,10.292145542327912,6.551080335043404,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.433483923290392,7.090076835776092,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,8.987196820661973,7.090076835776092,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
4,12.89921982609012,8.85366542803745,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,6
3,9.615805480084347,7.52294091807237,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.51044496442652,6.309918278226516,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,9.210340371976184,6.396929655216146,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,10.596634733096073,7.1592919047975645,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2
2,9.680344001221918,7.051855622955894,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2
1,9.95227771670556,6.214608098422191,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
2,8.779557455883728,6.551080335043404,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,8.922658299524402,6.745236349484363,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
4,12.542544882151386,8.242756345714477,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,5
2,9.392661928770137,6.907755278982137,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,8.517193191416238,5.857933154483459,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,10.915088464214607,6.672032945461067,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
1,8.779557455883728,6.214608098422191,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2,9.740968623038354,7.003065458786462,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
1,8.922658299524402,6.327936783729195,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,10.308952660644293,7.4673710669175595,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,9.998797732340453,7.3777589082278725,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3
1,9.680344001221918,6.309918278226516,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,10.308952660644293,7.495541943884256,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2
2,9.615805480084347,6.620073206530356,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
3,9.975808214115753,7.1853870155804165,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,11.350406535472453,6.745236349484363,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3
2,11.225243392518447,6.542471960506805,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,10.126631103850338,7.6324011266014535,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4
1,8.987196820661973,6.1092475827643655,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,10.46310334047155,6.063785208687608,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
2,9.798127036878302,6.907755278982137,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,9.680344001221918,7.329749689041512,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3
2,8.922658299524402,7.2078598714324755,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,10.51867319162636,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,9.740968623038354,7.090076835776092,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
3,11.156250521031495,6.907755278982137,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.798127036878302,7.1308988302963465,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.615805480084347,6.956545443151569,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,10.308952660644293,7.302496423727326,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3
2,9.472704636443673,6.551080335043404,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,10.596634733096073,7.047517221357296,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
1,9.711115659888671,6.476972362889683,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
3,10.126631103850338,6.907755278982137,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
3,9.9281801651265,6.956545443151569,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2
3,10.645424897265505,7.539027055823995,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2
1,9.104979856318357,6.214608098422191,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,8.612503371220562,6.1092475827643655,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
